id,anychildren,broadband,hispanic,race,region,spend
8354,1,1,1,white,MW,1125
8355,0,1,0,white,NE,258
8356,1,1,0,white,MW,223
8357,1,1,0,white,NE,668
8358,1,0,0,white,W,210
8359,1,1,1,white,NE,4501
8360,1,1,0,white,S,95
8361,1,1,1,white,S,239
8362,0,1,1,white,W,103
8363,1,1,0,white,MW,3005
8364,1,1,0,white,MW,49
8365,0,0,0,black,MW,207
8366,0,0,1,white,S,224
8367,0,1,0,white,W,528
8368,1,0,1,white,S,14
8369,0,1,1,black,S,100
8370,0,1,1,white,W,1226
8371,1,0,0,white,S,30
8372,1,1,0,white,NE,383
8373,1,1,1,white,MW,1108
8374,1,1,0,white,MW,38
8375,1,1,0,white,NE,50
8376,1,1,0,white,S,504
8377,1,0,0,white,S,1171
8378,0,1,0,white,S,18
8379,0,1,0,white,S,288
8380,1,1,0,white,S,1324
8381,1,1,1,white,W,26
8382,0,1,0,white,W,328
8383,1,1,0,white,S,2279
8384,0,1,1,white,NE,1203
8385,0,0,0,white,MW,661
8386,1,1,0,white,S,2455
8387,0,1,1,white,NE,121
8388,1,1,0,white,MW,465
8389,1,0,0,white,S,193
8390,0,1,1,white,NE,251
8391,0,1,0,white,W,81
8392,0,1,1,white,S,11015
8393,1,1,0,black,S,1410
8394,1,1,0,white,S,596
8395,1,0,0,white,MW,73
8396,0,1,0,white,S,1948
8397,1,1,0,white,W,14
8398,0,1,0,white,S,68
8399,0,1,0,white,W,3439
8400,0,1,0,white,MW,301
8401,1,1,0,white,MW,16
8402,1,1,0,white,MW,2504
8403,1,1,0,white,NE,315
8404,0,1,0,white,NE,432
8405,0,1,1,white,NE,5940
8406,1,1,0,white,S,21728
8407,0,0,0,other,MW,274
8408,0,1,0,white,W,13
8409,1,1,0,white,NE,238
8410,1,1,0,white,NE,1031
8411,1,1,0,white,S,226
8412,1,0,1,white,W,191
8413,1,0,0,white,W,891
8414,1,0,0,white,NE,5092
8415,1,1,0,white,NE,250
8416,0,1,0,white,S,29
8417,1,1,0,white,W,5617
8418,1,1,0,white,S,396
8419,1,1,0,white,MW,762
8420,1,1,0,white,S,32
8421,1,1,0,white,NE,497
8422,1,1,0,white,S,1203
8423,0,1,0,white,W,2103
8424,1,1,0,white,W,444
8425,1,0,1,white,S,1139
8426,0,1,0,white,MW,518
8427,1,0,0,white,W,589
8428,0,0,0,white,NE,1980
8429,1,0,0,white,W,1410
8430,1,0,0,white,S,1045
8431,0,0,0,white,W,637
8432,0,1,0,white,S,202
8433,1,1,0,white,S,37
8434,0,1,0,white,MW,884
8435,1,1,0,white,W,292
8436,0,1,0,white,NE,392
8437,0,1,1,white,S,10
8438,0,0,0,white,MW,575
8439,1,1,0,white,MW,1650
8440,1,0,0,white,W,105
8441,0,1,1,white,W,1962
8442,1,0,0,white,S,2883
8443,0,1,0,black,MW,3545
8444,1,1,0,white,MW,26359
8445,1,1,0,white,S,16701
8446,1,1,0,white,S,1142
8447,1,0,0,white,S,53
8448,0,1,0,white,S,57
8449,1,1,0,white,W,282
8450,1,1,0,white,MW,6346
8451,1,1,0,white,NE,310
8452,1,1,0,white,W,278
8453,1,1,0,white,W,3456
8454,0,1,0,white,NE,1126
8455,1,1,0,white,NE,119
8456,1,1,0,white,S,995
8457,0,1,0,white,MW,187
8458,1,1,0,white,S,2582
8459,1,1,0,white,MW,719
8460,1,1,0,asian,S,250
8461,1,1,1,other,MW,18
8462,1,1,0,white,NE,52
8463,0,0,0,asian,NE,173
8464,0,1,0,white,W,6527
8465,1,1,0,white,NE,105
8466,1,1,0,black,NE,115
8467,0,1,0,white,S,1454
8468,1,1,0,white,S,934
8469,1,1,0,white,W,350
8470,1,1,0,white,S,2821
8471,1,1,0,white,MW,1143
8472,0,0,1,white,W,1349
8473,1,1,0,white,S,212
8474,1,1,0,white,MW,6718
8475,0,1,0,white,MW,479
8476,1,0,0,white,MW,3290
8477,0,1,0,white,NE,5197
8478,1,1,1,white,S,4791
8479,1,1,0,white,S,18
8480,0,1,0,white,W,813
8481,1,0,0,white,S,436
8482,1,0,1,white,S,163
8483,1,1,0,white,S,359
8484,1,1,0,white,W,123
8485,0,0,1,white,S,93
8486,0,0,0,white,MW,84
8487,1,1,0,white,S,1230
8488,0,1,0,white,S,950
8489,0,1,0,white,MW,99
8490,1,1,0,white,S,15
8491,0,1,0,white,W,146
8492,1,1,0,white,S,8050
8493,1,0,0,white,W,4823
8494,1,1,1,white,W,29267
8495,1,0,1,white,NE,133
8496,0,1,1,white,NE,361
8497,1,1,1,white,S,132
8498,1,1,0,white,W,1285
8499,0,1,0,white,W,219
8500,1,1,0,asian,W,3525
8501,0,1,1,white,S,97
8502,1,1,0,white,W,129
8503,0,1,0,white,NE,798
8504,1,1,0,white,S,50
8505,1,1,0,white,NE,618
8506,1,1,0,white,W,32
8507,1,1,0,white,NE,550
8508,1,1,1,white,NE,203
8509,1,1,0,white,MW,1847
8510,0,1,0,white,NE,5660
8511,1,1,0,white,S,742
8512,0,0,1,white,S,204
8513,1,1,0,white,MW,97
8514,0,1,0,white,S,110
8515,1,1,0,black,S,790
8516,1,1,1,white,S,314
8517,1,1,0,white,NE,5277
8518,1,0,0,white,NE,573
8519,0,1,0,white,MW,27
8520,1,0,0,white,MW,259
8521,1,1,0,white,S,113
8522,0,1,1,white,MW,94
8523,1,0,0,white,S,1747
8524,0,1,1,white,NE,1877
8525,0,1,0,white,NE,18
8526,1,1,1,white,S,553
8527,1,1,0,white,S,140
8528,1,1,1,white,S,170
8529,0,0,0,white,NE,1645
8530,1,1,0,white,S,510
8531,1,1,0,white,S,234
8532,0,1,0,white,W,375
8533,1,0,0,white,NE,178
8534,1,1,0,white,MW,1376
8535,0,1,0,white,NE,95
8536,1,1,0,white,NE,1115
8537,0,1,0,white,W,451
8538,0,1,0,white,NE,238
8539,0,1,0,white,S,399
8540,0,1,0,white,S,866
8541,1,1,1,black,S,727
8542,0,1,0,white,S,1267
8543,1,0,0,white,S,214
8544,1,1,0,white,S,690
8545,1,0,0,white,S,1348
8546,0,1,1,white,S,1519
8547,0,1,0,other,MW,2411
8548,0,1,0,white,W,68
8549,1,0,0,white,S,190
8550,1,1,0,white,NE,8419
8551,0,1,0,white,W,158
8552,0,1,0,white,S,1249
8553,1,1,0,white,NE,130
8554,1,1,0,white,MW,453
8555,1,1,1,white,S,600
8556,0,1,0,white,NE,3829
8557,1,1,0,white,NE,2505
8558,1,1,1,white,NE,102
8559,1,1,0,white,MW,83
8560,0,1,0,black,NE,1415
8561,0,1,0,white,MW,1364
8562,1,1,0,white,MW,1652
8563,0,0,1,white,S,207
8564,0,1,0,white,NE,36375
8565,1,1,0,white,W,68
8566,0,1,0,white,MW,5513
8567,1,1,0,white,S,658
8568,0,1,0,white,S,500
8569,1,1,1,white,NE,15443
8570,1,1,0,white,MW,47
8571,0,1,0,white,MW,14
8572,1,1,1,black,NE,467
8573,1,1,0,white,MW,2141
8574,1,1,0,white,S,33245
8575,0,1,0,white,S,42
8576,1,1,0,white,MW,7212
8577,1,1,0,white,NE,1050
8578,1,0,1,white,W,1117
8579,1,1,1,white,NE,117
8580,0,0,0,black,S,116
8581,0,1,0,white,S,1186
8582,1,1,0,white,S,1683
8583,0,1,0,white,NE,109
8584,0,1,0,white,NE,205
8585,0,1,0,white,S,94
8586,1,0,0,white,S,120
8587,0,1,0,white,NE,1129
8588,1,1,0,white,NE,775
8589,1,1,0,white,S,376
8590,0,1,0,white,NE,13577
8591,0,1,0,white,S,6403
8592,1,0,0,white,W,40
8593,0,1,0,white,W,1365
8594,1,1,0,white,S,60
8595,0,1,0,white,S,3215
8596,0,1,1,white,S,3719
8597,0,1,0,white,S,1506
8598,1,1,0,white,S,1730
8599,0,1,0,white,MW,607
8600,0,1,0,white,S,7501
8601,1,1,0,white,MW,947
8602,1,1,0,white,MW,13
8603,1,1,0,white,S,106
8604,1,1,1,white,S,355
8605,0,1,0,white,NE,93
8606,1,1,0,white,MW,120
8607,1,0,0,white,MW,1439
8608,0,1,0,white,W,4574
8609,0,1,1,white,W,7328
8610,1,0,0,white,S,10
8611,0,1,0,white,NE,1071
8612,0,0,0,white,MW,749
8613,1,1,0,white,S,103
8614,0,1,0,white,MW,49
8615,0,1,0,white,S,1427
8616,1,1,1,white,S,12
8617,0,0,0,white,S,2692
8618,1,1,0,white,S,2004
8619,1,1,0,white,S,1947
8620,1,1,1,white,MW,7637
8621,1,1,0,white,S,1959
8622,1,1,0,white,S,1175
8623,1,1,0,white,MW,1687
8624,0,0,1,white,S,210
8625,1,1,0,white,MW,494
8626,0,0,0,white,S,906
8627,1,1,0,white,S,942
8628,1,0,0,white,MW,646
8629,1,1,0,white,MW,57
8630,1,0,0,white,NE,8074
8631,0,0,1,white,MW,145
8632,1,1,0,white,S,32
8633,1,0,0,white,NE,2358
8634,0,1,1,white,MW,360
8635,0,1,0,white,MW,465
8636,0,0,0,white,MW,37
8637,0,1,0,black,MW,1094
8638,1,1,0,white,W,74
8639,1,1,0,white,MW,176
8640,1,1,0,white,S,657
8641,0,1,0,white,MW,55
8642,1,1,0,white,S,460
8643,1,1,0,white,MW,11466
8644,0,1,0,white,S,509
8645,1,1,0,white,S,337
8646,0,0,0,white,W,24
8647,0,1,0,white,MW,923
8648,1,1,0,white,S,522
8649,1,1,0,white,NE,389
8650,1,1,0,white,MW,907
8651,1,0,0,white,W,172
8652,1,1,1,white,NE,460
8653,1,1,1,white,W,980
8654,1,1,0,white,S,271
8655,0,1,0,white,W,2622
8656,0,1,1,white,W,434
8657,0,0,0,white,W,117
8658,1,1,0,white,W,349
8659,0,1,1,black,S,1290
8660,1,1,0,black,S,322
8661,1,1,0,white,MW,2369
8662,1,0,1,white,MW,228
8663,0,1,0,white,S,284
8664,1,1,1,other,NE,418
8665,1,1,0,black,NE,324
8666,1,1,0,white,W,1945
8667,0,1,0,white,NE,253
8668,0,1,0,white,W,38
8669,1,1,0,white,NE,6308
8670,0,1,0,white,S,201
8671,0,1,0,white,NE,5267
8672,1,1,0,white,NE,88
8673,0,0,0,white,MW,99
8674,1,1,0,white,MW,2703
8675,0,1,0,white,S,121
8676,1,1,1,white,W,315
8677,1,1,0,white,S,230
8678,0,1,0,white,NE,636
8679,0,0,0,white,MW,410
8680,0,1,1,white,S,256
8681,1,1,0,white,S,907
8682,0,1,0,black,NE,2410
8683,1,1,0,white,NE,315
8684,0,0,0,white,S,1370
8685,0,0,0,white,S,8973
8686,0,1,0,black,MW,1242
8687,0,1,0,white,W,718
8688,0,1,0,white,S,265
8689,0,0,0,white,S,291
8690,1,1,0,white,S,568
8691,0,1,0,white,W,3810
8692,1,1,0,white,W,154
8693,0,1,0,white,S,359
8694,1,1,0,white,W,5342
8695,1,1,1,white,W,678
8696,1,1,0,white,MW,50
8697,1,1,0,white,NE,64245
8698,1,1,0,white,MW,46
8699,1,1,0,white,S,917
8700,1,1,1,white,S,1059
8701,0,1,1,white,S,108
8702,0,1,0,white,S,1120
8703,0,1,0,white,W,81
8704,0,0,0,black,MW,162
8705,0,1,0,white,W,8462
8706,0,0,1,white,MW,4427
8707,0,1,0,white,MW,288
8708,1,1,0,white,S,132
8709,1,1,0,white,S,1665
8710,1,1,1,white,W,976
8711,1,1,0,white,S,471
8712,1,1,0,white,S,148
8713,0,1,0,white,S,9907
8714,0,1,0,white,S,50
8715,1,1,0,white,S,398
8716,0,1,1,white,S,35
8717,1,1,0,white,S,1003
8718,0,1,0,white,W,1032
8719,0,1,0,white,MW,1128
8720,1,1,1,white,W,842
8721,1,1,0,white,MW,8037
8722,1,1,0,white,NE,300
8723,0,0,0,white,NE,22766
8724,1,1,0,white,MW,42
8725,1,1,0,white,W,1449
8726,0,1,0,white,MW,2151
8727,0,1,1,white,W,5320
8728,1,1,0,white,W,744
8729,1,1,0,white,MW,313
8730,1,1,0,white,W,130
8731,0,1,1,white,NE,205
8732,0,1,0,white,NE,340
8733,1,1,0,white,NE,2269
8734,1,1,0,white,NE,292
8735,1,1,0,white,NE,1270
8736,1,0,1,white,MW,2823
8737,1,1,0,white,S,33
8738,1,1,0,white,MW,2219
8739,0,1,0,white,S,67
8740,1,1,1,white,W,303
8741,0,1,0,white,MW,866
8742,1,0,0,white,NE,1662
8743,1,1,0,white,MW,864
8744,1,1,0,white,S,288
8745,1,1,0,white,NE,146
8746,1,0,0,white,W,113
8747,0,1,0,white,S,446
8748,1,1,0,white,S,4452
8749,0,1,0,white,S,274
8750,1,1,0,white,MW,99
8751,1,1,0,white,S,2570
8752,1,1,0,white,MW,3033
8753,1,0,1,white,S,467
8754,0,0,1,white,W,976
8755,1,1,1,white,W,3558
8756,1,1,0,white,NE,837
8757,1,1,0,white,NE,94
8758,1,1,0,white,NE,9741
8759,1,1,0,white,S,8118
8760,0,1,0,white,MW,11641
8761,1,1,0,white,MW,1332
8762,0,1,0,white,MW,992
8763,0,0,0,white,S,30
8764,0,1,0,white,MW,177
8765,1,1,0,white,NE,1208
8766,0,1,0,white,S,447
8767,0,1,0,white,MW,2790
8768,1,0,0,white,MW,337
8769,1,1,0,white,S,987
8770,1,1,0,white,NE,1800
8771,0,0,0,white,S,237
8772,0,1,0,white,S,247
8773,1,1,0,white,NE,303
8774,1,1,0,white,MW,18
8775,1,1,0,white,MW,398
8776,0,1,1,white,NE,91
8777,0,1,0,white,NE,145
8778,0,1,0,white,W,920
8779,0,0,1,white,MW,28
8780,0,1,0,white,S,34
8781,1,1,1,white,S,982
8782,0,1,0,white,W,631
8783,1,1,0,white,NE,299
8784,0,1,1,white,S,3827
8785,1,1,0,white,S,1910
8786,1,1,0,white,MW,180
8787,1,1,0,white,S,337
8788,1,1,0,white,NE,7404
8789,1,1,1,asian,W,651
8790,1,1,0,white,NE,6470
8791,1,1,1,white,NE,84
8792,0,0,0,white,W,1064
8793,1,1,0,white,MW,2920
8794,0,1,0,white,S,434
8795,1,1,0,white,W,8953
8796,0,1,0,white,S,1831
8797,0,1,0,white,S,3426
8798,0,1,0,white,W,292
8799,1,1,1,white,W,930
8800,1,1,0,white,MW,125
8801,0,1,0,white,NE,707
8802,0,1,0,white,S,503
8803,0,1,0,white,NE,432
8804,1,1,0,white,S,732
8805,0,1,0,white,NE,81
8806,0,0,0,white,S,158
8807,1,1,0,white,S,5892
8808,0,1,0,white,S,1260
8809,1,1,1,white,NE,46148
8810,1,1,0,white,S,148
8811,1,0,0,white,S,177
8812,1,1,0,asian,W,1167
8813,1,1,0,white,MW,1198
8814,0,1,1,white,NE,569
8815,1,1,0,white,W,604
8816,1,1,0,white,S,6066
8817,0,1,0,white,S,15
8818,1,0,1,white,W,194
8819,0,1,0,white,MW,223
8820,0,1,0,white,NE,1196
8821,1,1,0,white,NE,401
8822,1,0,0,white,S,5529
8823,0,1,0,white,MW,698
8824,0,1,0,white,NE,1330
8825,1,1,0,white,W,947
8826,1,1,0,asian,W,234
8827,0,1,1,white,W,1026
8828,1,1,1,white,MW,348
8829,0,1,1,white,NE,702
8830,0,1,1,white,NE,807
8831,0,1,0,white,NE,292
8832,1,0,0,asian,NE,15
8833,0,0,0,white,S,80
8834,0,1,0,white,W,30
8835,1,1,0,white,S,1951
8836,1,1,1,white,NE,1449
8837,1,1,0,white,S,2325
8838,0,1,1,white,W,100
8839,0,1,0,white,MW,1369
8840,1,1,0,white,W,2229
8841,1,1,1,black,NE,124
8842,0,1,0,white,S,85
8843,1,1,0,white,S,10508
8844,1,0,1,white,S,187
8845,0,0,0,white,W,13
8846,1,0,0,white,S,25298
8847,0,1,0,white,S,637
8848,0,1,0,white,NE,349
8849,1,1,0,white,S,47
8850,1,0,0,white,S,327
8851,0,1,0,white,W,13
8852,0,1,1,white,NE,249
8853,1,0,1,white,MW,166
8854,0,1,0,white,NE,294
8855,0,1,0,white,W,291
8856,1,1,0,white,S,34761
8857,0,1,1,white,W,503
8858,0,1,0,white,NE,9123
8859,0,1,0,white,W,5676
8860,1,1,0,white,MW,334
8861,1,1,1,white,S,129
8862,0,0,0,white,S,286
8863,1,1,1,white,W,696
8864,1,1,0,white,NE,7380
8865,1,1,0,white,NE,134
8866,0,1,0,white,MW,486
8867,1,1,0,white,W,13745
8868,1,0,1,white,W,104
8869,1,1,1,white,S,156
8870,0,1,0,white,W,5030
8871,1,1,0,white,W,6868
8872,0,1,1,white,W,18
8873,1,1,0,white,W,343
8874,1,1,1,white,S,63
8875,1,1,0,white,NE,7759
8876,0,0,0,white,MW,650
8877,0,1,0,white,S,268
8878,1,1,0,white,S,1669
8879,1,1,0,white,NE,3485
8880,1,0,0,white,MW,2273
8881,0,1,0,white,MW,3498
8882,0,1,0,white,W,560
8883,0,1,0,white,S,12910
8884,1,1,0,white,S,15015
8885,1,1,0,white,S,3527
8886,1,1,0,white,S,13
8887,1,0,0,white,W,1175
8888,1,1,0,white,MW,150
8889,1,1,0,white,MW,1373
8890,0,1,1,white,S,90
8891,1,1,0,white,NE,12
8892,1,1,0,white,S,2075
8893,1,1,0,white,MW,116
8894,0,1,0,white,MW,137
8895,1,1,0,white,S,2478
8896,0,1,1,white,W,1403
8897,0,1,0,white,MW,18
8898,1,1,0,white,W,18
8899,0,1,1,white,W,657
8900,1,1,0,white,NE,498
8901,1,1,0,white,MW,154
8902,0,1,0,white,MW,182
8903,1,1,0,white,S,692
8904,1,0,0,white,S,677
8905,1,1,0,white,S,1128
8906,0,0,0,white,S,3362
8907,1,1,1,white,W,69
8908,1,1,0,white,S,1234
8909,0,1,0,white,MW,40
8910,1,1,0,white,NE,575
8911,1,1,1,white,MW,253
8912,0,1,0,white,W,139
8913,1,1,0,white,W,294
8914,1,0,0,white,NE,496
8915,1,0,0,white,S,52
8916,1,0,1,white,W,214
8917,1,0,1,white,MW,5578
8918,1,1,1,white,W,467
8919,0,1,0,white,W,178
8920,0,1,0,white,NE,63
8921,0,1,0,white,W,527
8922,0,1,0,white,NE,1209
8923,0,1,0,white,W,1479
8924,1,1,1,white,NE,19830
8925,0,1,0,white,S,20
8926,1,1,0,white,NE,5012
8927,1,1,0,white,S,1344
8928,0,1,0,white,S,424
8929,1,1,0,white,MW,819
8930,0,1,0,white,S,554
8931,1,0,0,white,NE,23
8932,1,1,0,white,MW,1654
8933,1,1,0,white,NE,1956
8934,0,1,0,white,S,125
8935,1,1,1,white,MW,616
8936,1,0,0,white,S,1185
8937,1,1,0,white,MW,112
8938,1,0,1,white,NE,178
8939,1,1,0,white,W,86
8940,1,0,1,white,W,9151
8941,0,1,0,white,MW,2562
8942,1,1,0,white,MW,66
8943,1,1,0,white,NE,2009
8944,1,1,1,white,W,1256
8945,0,1,0,white,S,212
8946,0,1,0,white,MW,518
8947,0,1,0,white,NE,705
8948,0,1,0,white,NE,479
8949,0,1,0,white,S,494
8950,1,1,0,white,W,891
8951,0,1,0,white,W,18
8952,1,1,0,white,MW,237
8953,1,0,0,white,MW,90
8954,1,1,0,white,NE,359
8955,1,1,1,white,S,380
8956,1,1,0,white,NE,873
8957,0,1,0,white,S,3100
8958,0,1,0,white,NE,512
8959,1,1,0,white,S,207
8960,1,1,0,white,W,2903
8961,0,1,0,white,MW,4006
8962,1,1,0,white,MW,344
8963,0,1,0,white,S,310
8964,1,1,0,white,MW,3246
8965,1,0,0,white,NE,332
8966,0,1,0,white,MW,297
8967,1,1,0,white,S,374
8968,0,1,0,white,MW,216
8969,1,1,0,white,NE,1530
8970,0,0,1,white,MW,273
8971,1,1,0,white,NE,244
8972,1,0,0,white,S,40
8973,1,1,1,white,NE,4213
8974,1,1,0,white,NE,3458
8975,0,0,1,white,W,9037
8976,1,1,0,white,W,407
8977,0,1,0,white,S,131
8978,0,1,0,black,NE,2390
8979,1,1,0,white,S,11051
8980,0,1,0,white,S,6356
8981,0,1,0,white,NE,1112
8982,0,1,0,white,S,46
8983,0,1,0,asian,NE,8447
8984,0,1,1,white,W,27
8985,1,1,0,white,MW,98
8986,1,1,0,white,S,63
8987,0,1,0,white,S,1673
8988,1,1,0,white,NE,112
8989,0,1,0,white,S,1872
8990,1,0,0,white,S,6334
8991,1,1,1,white,W,738
8992,1,1,0,white,S,1769
8993,0,0,1,white,NE,9179
8994,1,1,1,white,NE,20
8995,1,1,0,white,MW,201
8996,1,1,0,white,S,15
8997,1,0,0,white,S,256
8998,1,1,0,white,MW,988
8999,1,1,0,white,W,57
9000,0,1,0,black,MW,3286
9001,1,1,0,white,S,543
9002,1,1,0,white,W,2000
9003,0,0,1,white,W,36
9004,1,1,0,white,S,2032
9005,0,1,0,white,NE,38
9006,0,1,0,white,W,34
9007,1,1,0,white,S,356
9008,1,1,0,white,W,149
9009,1,1,0,black,NE,989
9010,1,0,0,white,S,1020
9011,0,1,0,white,W,26
9012,1,0,0,white,S,95
9013,1,1,0,white,S,158
9014,1,1,1,white,S,160
9015,1,1,0,white,MW,855
9016,1,1,1,white,W,639
9017,1,0,0,white,MW,491
9018,0,1,0,white,S,244
9019,0,1,0,white,MW,716
9020,1,1,0,white,S,746
9021,1,0,0,white,S,487
9022,1,1,1,white,S,32440
9023,1,1,1,white,W,55
9024,0,1,0,white,W,1108
9025,1,1,1,white,S,62
9026,1,1,0,white,S,421
9027,1,1,1,white,NE,2892
9028,1,1,0,white,W,2554
9029,1,1,0,white,NE,789
9030,0,1,0,white,MW,488
9031,1,1,1,white,W,2578
9032,1,1,0,white,S,17
9033,1,1,0,white,MW,498
9034,1,0,1,white,S,586
9035,0,1,0,white,W,2119
9036,0,1,1,white,NE,458
9037,1,0,0,white,MW,2605
9038,1,1,0,white,S,771
9039,1,1,0,white,S,163
9040,1,1,0,white,NE,14438
9041,0,1,0,white,MW,264
9042,1,1,0,white,NE,8859
9043,0,1,0,white,W,387
9044,1,1,1,white,NE,1401
9045,1,1,0,white,S,1379
9046,1,1,0,white,MW,33
9047,0,1,0,white,S,404
9048,1,1,0,white,S,1927
9049,0,1,0,white,NE,33
9050,1,1,0,white,W,2215
9051,0,1,1,white,S,18
9052,1,1,0,white,S,100
9053,1,0,0,white,NE,28
9054,0,1,0,white,W,314
9055,1,0,1,white,S,106
9056,1,0,1,other,W,458
9057,1,1,0,white,W,17
9058,0,1,0,white,S,1679
9059,0,1,0,white,MW,272
9060,1,1,0,white,S,334
9061,1,1,0,white,W,36
9062,0,1,0,white,W,430
9063,0,1,1,white,NE,209
9064,1,1,0,white,MW,1726
9065,0,1,0,white,MW,2471
9066,1,1,1,white,W,366
9067,1,1,1,white,S,546
9068,1,1,0,white,W,880
9069,1,0,0,white,W,289
9070,1,1,0,white,MW,278
9071,0,1,0,white,W,525
9072,1,1,0,white,NE,250
9073,1,1,0,white,S,52
9074,0,0,0,white,W,1832
9075,1,1,1,white,MW,1064
9076,0,1,0,white,W,674
9077,1,1,0,white,MW,80
9078,0,0,0,white,W,219
9079,0,1,0,white,MW,18
9080,1,1,1,white,S,2759
9081,1,1,0,white,W,437
9082,1,1,0,white,MW,310
9083,0,1,0,white,W,158
9084,1,1,0,white,MW,327
9085,1,1,0,white,MW,168
9086,1,1,0,white,S,43
9087,1,0,1,white,W,2686
9088,1,1,0,white,W,4556
9089,1,1,0,white,S,38059
9090,1,0,0,white,S,812
9091,0,0,0,white,MW,125
9092,1,1,0,white,NE,6890
9093,0,1,0,white,W,18
9094,0,0,0,white,MW,2529
9095,0,0,0,white,S,136
9096,1,1,0,white,W,268
9097,1,1,0,white,S,4127
9098,0,1,0,white,W,18
9099,1,1,0,white,NE,236
9100,0,0,0,white,S,78
9101,1,1,0,white,MW,1080
9102,0,1,1,white,W,960
9103,0,1,0,white,S,189
9104,1,1,1,white,S,611
9105,0,0,1,white,S,678
9106,1,1,0,white,MW,2547
9107,1,1,0,white,W,2387
9108,0,1,0,white,MW,1743
9109,0,1,0,white,W,151
9110,1,0,0,white,NE,597
9111,1,0,1,white,W,688
9112,0,1,0,white,NE,2603
9113,0,0,1,white,W,316
9114,1,1,0,asian,W,150
9115,0,1,0,white,MW,2151
9116,0,1,0,white,NE,3629
9117,1,1,0,white,W,1813
9118,0,1,1,white,S,54
9119,1,1,0,white,W,380
9120,1,0,0,white,S,706
9121,0,0,1,white,MW,604
9122,1,1,1,white,W,63
9123,0,1,0,white,NE,2093
9124,0,1,0,white,NE,239
9125,1,0,1,white,MW,2956
9126,1,1,0,white,W,270
9127,1,1,0,white,S,571
9128,1,1,0,white,S,645
9129,1,1,1,white,W,4816
9130,0,0,0,white,NE,408
9131,0,1,0,white,S,290
9132,1,1,0,white,S,39
9133,0,1,0,white,NE,421
9134,0,1,0,white,S,4154
9135,1,0,0,white,S,19
9136,1,1,0,white,NE,333
9137,1,1,0,white,W,682
9138,1,1,0,white,S,40
9139,1,1,0,white,NE,4483
9140,1,0,1,white,MW,36
9141,1,1,0,white,W,21
9142,1,1,0,white,MW,1066
9143,1,1,0,white,MW,15
9144,0,0,0,black,S,660
9145,0,1,0,white,S,516
9146,1,1,0,white,S,406
9147,1,1,0,white,W,3030
9148,0,0,0,white,NE,290
9149,0,1,0,white,S,327
9150,1,1,0,white,W,20
9151,1,1,0,white,MW,110
9152,1,1,0,white,S,420
9153,1,1,0,white,W,135
9154,1,0,0,white,NE,1181
9155,0,1,0,white,W,6490
9156,1,1,0,white,NE,457
9157,0,1,0,white,S,294
9158,0,1,0,white,MW,192
9159,1,1,1,white,S,26
9160,0,0,0,white,NE,755
9161,1,1,0,white,S,3562
9162,1,0,0,white,W,111
9163,1,1,0,white,S,42
9164,1,1,0,white,S,3709
9165,1,1,0,white,S,709
9166,1,1,1,white,NE,2286
9167,1,0,1,white,W,63
9168,1,1,0,asian,W,224
9169,0,0,0,white,NE,294
9170,0,1,0,white,MW,2451
9171,1,1,0,white,W,271
9172,0,1,0,white,W,443
9173,1,1,0,white,NE,725
9174,0,1,0,white,S,241
9175,0,1,1,white,S,1399
9176,1,1,1,white,W,1382
9177,1,0,0,white,MW,71
9178,1,1,0,white,MW,28
9179,1,1,0,white,MW,1536
9180,1,0,1,white,W,7531
9181,1,1,0,white,S,664
9182,0,1,0,white,W,12165
9183,1,0,1,white,MW,926
9184,1,1,0,white,MW,878
9185,1,1,0,white,NE,1599
9186,0,1,0,white,MW,2181
9187,0,1,0,white,S,2672
9188,1,1,1,white,MW,9962
9189,1,1,0,white,S,934
9190,1,1,0,white,MW,280
9191,1,1,0,white,MW,98
9192,1,1,0,white,MW,3142
9193,1,0,0,white,W,203
9194,0,1,0,white,S,6356
9195,1,1,0,white,NE,264
9196,1,1,0,white,W,8973
9197,0,1,0,white,S,168
9198,0,1,0,black,MW,104
9199,1,1,0,white,NE,1128
9200,0,1,0,white,S,139
9201,0,0,0,white,S,3278
9202,0,0,1,white,MW,31
9203,0,1,0,white,S,32
9204,1,1,0,white,MW,504
9205,1,1,0,white,W,112
9206,0,1,0,white,MW,109
9207,0,1,0,white,S,160
9208,1,1,0,white,S,258
9209,1,0,0,white,MW,4820
9210,1,0,1,white,S,20
9211,1,1,1,white,NE,4041
9212,0,1,0,white,S,607
9213,0,1,0,white,S,5525
9214,0,1,1,white,W,491
9215,0,1,0,white,MW,1
9216,1,1,0,white,W,13215
9217,0,1,0,white,S,296
9218,0,0,0,white,W,19
9219,1,1,0,white,S,1201
9220,1,1,1,white,S,647
9221,1,1,1,white,W,264
9222,1,1,0,white,MW,923
9223,1,0,0,white,MW,150
9224,1,1,1,white,S,3407
9225,1,1,0,white,S,5678
9226,1,1,0,white,W,994
9227,0,1,0,white,W,500
9228,1,0,0,white,S,331
9229,1,1,0,white,W,306
9230,1,1,0,white,W,237
9231,0,1,1,white,MW,996
9232,1,1,0,white,MW,1085
9233,0,1,0,white,S,520
9234,0,0,0,white,MW,20
9235,0,1,0,white,MW,372
9236,0,1,0,white,MW,69
9237,1,1,1,white,S,200
9238,1,1,0,white,MW,297
