Viewer,Show,Q1_Attentive,Q1_Excited,Q1_Happy,Q1_Engaged,Q1_Curious,Q1_Motivated,Q1_Comforted,Q1_Annoyed,Q1_Indifferent,Q2_Relatable,Q2_Funny,Q2_Confusing,Q2_Predictable,Q2_Entertaining,Q2_Fantasy,Q2_Original,Q2_Believable,Q2_Boring,Q2_Dramatic,Q2_Suspenseful
3320,Shark,4,4,5,4,5,4,3,2,3,4,4,1,3,4,1,4,4,2,1,1
3320,Lost,4,3,3,4,4,3,2,3,4,3,2,3,3,4,1,3,3,3,4,3
3321,Monk,5,4,3,5,5,3,4,2,1,5,3,2,3,5,1,5,5,1,5,5
3321,Cops,5,4,5,5,5,5,3,1,1,5,5,1,3,5,1,5,5,1,5,5
3321,Law and Order: Criminal Intent,5,4,3,5,5,3,3,2,1,5,2,1,2,5,1,5,5,1,5,5
3321,Cold Case,4,3,3,3,4,3,3,2,3,4,3,1,3,4,1,5,5,2,3,3
3321,Shark,5,4,3,5,5,4,4,1,1,5,2,2,2,5,1,4,5,1,5,5
3321,Two and a Half Men,5,4,5,5,4,4,3,1,1,5,5,1,4,5,5,5,5,1,3,2
3322,Iron Chef America,4,4,4,4,3,3,3,2,3,4,4,2,3,4,2,4,4,2,4,4
3322,Trading Spaces: All Stars,5,4,5,5,4,5,3,1,1,5,5,1,3,5,1,4,4,1,3,1
3322,What Not to Wear,3,3,3,3,3,3,3,3,3,3,4,1,3,4,2,4,3,3,4,4
3322,Cold Case,5,4,4,5,5,5,5,2,2,4,4,2,3,4,1,4,4,2,3,2
3322,Shark,5,5,5,5,5,5,5,2,2,5,5,2,2,5,2,5,5,1,5,5
3322,Two and a Half Men,5,5,5,5,4,4,5,1,1,5,5,2,2,5,2,5,5,2,5,2
3323,Trading Spaces: All Stars,4,4,4,4,5,1,1,4,4,4,5,2,3,5,3,5,4,1,5,1
3323,What Not to Wear,4,4,4,4,4,4,4,4,4,4,4,2,1,5,1,4,5,2,4,1
3323,American Chopper,2,5,5,2,5,1,1,1,5,1,5,2,1,5,1,5,5,1,5,1
3323,The Apprentice: Los Angeles,4,4,4,4,4,4,4,4,4,5,5,2,5,5,1,5,5,1,5,5
3324,Smallville,4,4,4,3,4,4,4,1,1,4,2,1,1,5,1,4,3,1,4,5
3324,Cops,5,5,5,5,5,5,4,1,3,3,2,1,1,5,1,5,4,1,5,5
3324,America's Next Top Model,5,5,5,5,2,5,5,1,3,4,5,1,2,5,1,5,5,1,5,5
3324,The Unit,5,5,5,5,3,5,5,1,4,1,3,1,5,5,5,5,1,1,5,5
3324,Shark,5,5,5,5,5,5,5,1,4,4,3,1,2,5,4,5,4,1,5,5
3324,CSI: Crime Scene Investigation,1,1,1,1,1,1,1,3,1,5,2,1,5,4,1,5,5,1,5,3
3325,Top Chef,5,4,4,3,3,4,3,2,1,3,3,1,1,5,1,4,3,1,3,3
3325,Iron Chef America,3,4,5,3,3,3,3,1,1,4,5,1,2,5,1,4,4,1,5,4
3325,Trading Spaces: All Stars,3,3,3,3,3,3,3,5,5,3,3,3,5,3,3,3,3,5,3,3
3325,My Super Sweet 16,3,4,4,4,3,4,4,3,3,4,4,3,3,4,1,4,4,3,4,3
3326,Trading Spaces: All Stars,2,2,2,1,1,1,2,1,4,3,3,2,3,3,3,3,3,2,4,3
3326,What Not to Wear,1,1,1,1,1,1,1,1,5,1,2,2,4,3,5,4,1,4,4,5
3326,American Chopper,2,2,3,2,3,2,4,3,5,2,4,1,5,3,2,2,4,3,4,2
3326,Cops,4,4,3,4,4,3,3,2,3,3,3,3,4,5,1,5,5,3,5,5
3326,Las Vegas,4,4,5,5,4,4,5,2,3,4,4,2,4,5,4,3,5,3,5,2
3330,Top Chef,5,5,5,5,5,5,5,1,3,5,5,1,1,5,3,3,5,1,5,5
3330,Trading Spaces: All Stars,5,5,5,5,5,5,5,1,3,5,5,1,3,5,4,3,5,1,5,5
3330,Monk,5,5,5,5,5,5,5,1,3,5,5,1,1,5,3,3,5,1,5,5
3330,Cops,5,5,5,5,5,5,5,1,3,5,5,1,1,5,3,1,3,1,5,5
3331,Top Chef,3,1,3,2,3,1,1,4,3,2,3,1,4,3,2,2,3,4,3,3
3331,Project Runway,4,3,4,4,4,3,2,1,2,4,4,4,4,4,3,2,4,3,3,3
3331,American Chopper,4,4,4,4,3,3,3,1,2,3,4,2,3,5,4,3,3,1,3,3
3331,Las Vegas,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,3,3,3,3,2
3331,The Unit,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,4,4,2,3,3
3332,Iron Chef America,4,4,3,4,4,3,4,2,3,4,4,2,3,4,4,4,4,1,4,4
3332,American Chopper,4,4,4,4,3,3,3,4,3,3,4,3,3,4,3,4,4,3,4,4
3332,Ugly Betty,5,5,3,5,4,3,3,3,3,3,3,5,3,4,4,4,3,2,4,5
3332,Lost,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3
3332,Dancing with the Stars,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4
3332,Grey's Anatomy,4,4,4,4,4,3,4,2,3,4,4,3,3,4,3,4,4,3,3,4
3333,Top Chef,5,5,3,5,5,2,3,5,3,3,1,5,2,5,1,5,3,1,5,5
3333,What Not to Wear,5,3,3,5,5,5,2,3,3,2,3,1,4,5,1,5,5,4,1,1
3333,Smallville,5,4,1,5,5,5,1,1,1,1,4,1,1,5,1,5,5,1,1,1
3333,Cops,5,1,1,5,5,1,1,5,1,1,1,1,1,5,1,5,1,1,5,1
3333,Law and Order: Criminal Intent,5,2,1,3,5,3,1,1,1,1,5,1,1,5,1,5,1,1,3,5
3334,Lost,5,5,4,5,5,1,2,1,1,4,4,1,2,5,1,4,2,1,5,4
3334,Grey's Anatomy,3,3,4,4,3,1,1,1,1,2,3,3,1,5,1,5,1,1,5,5
3336,30 Rock,4,4,4,4,4,2,2,1,3,4,5,1,3,5,1,4,4,1,2,1
3336,My Name is Earl,5,5,5,5,5,5,2,1,1,4,3,2,1,5,4,5,4,1,5,5
3336,Ugly Betty,5,4,4,5,5,4,4,2,1,3,4,2,3,4,2,4,4,1,5,5
3336,Two and a Half Men,4,4,5,4,4,3,3,1,1,4,5,2,2,5,2,4,4,1,3,2
3336,Lost,4,5,4,4,3,4,4,2,1,5,5,2,3,5,3,4,4,1,4,3
3337,Top Chef,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2,2,3
3337,Iron Chef America,4,4,4,4,4,4,4,2,2,4,4,2,3,4,4,4,4,2,4,2
3337,Trading Spaces: All Stars,3,3,3,3,3,3,3,2,2,3,4,2,3,3,3,3,3,2,3,3
3337,Project Runway,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,3,3
3339,Iron Chef America,3,4,3,4,4,4,2,1,2,3,4,2,4,4,1,3,3,1,4,3
3339,My Super Sweet 16,5,3,4,5,4,3,3,2,2,4,2,1,3,4,1,4,4,1,5,5
3339,Real World XVIII Denver Launch,2,3,4,2,3,3,2,5,3,1,5,3,5,4,3,3,3,4,4,1
3339,American Chopper,4,4,4,4,4,4,4,1,3,3,5,1,4,5,1,5,5,1,4,4
3339,The Unit,4,4,4,4,3,4,4,1,3,2,4,1,4,3,1,5,4,2,3,2
3339,Shark,4,4,3,4,4,4,3,4,4,3,4,2,3,4,1,5,3,3,4,3
3341,Top Chef,3,3,3,3,3,3,3,1,1,3,3,2,3,3,3,3,3,1,3,3
3341,Trading Spaces: All Stars,3,3,3,4,4,3,3,2,2,3,2,1,2,3,3,3,3,2,3,3
3341,Real World XVIII Denver Launch,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3
3341,Smallville,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3
3342,Iron Chef America,3,3,3,4,4,2,3,2,3,1,4,3,1,5,5,5,1,1,5,5
3342,Smallville,2,4,3,4,4,2,2,4,3,1,5,3,3,5,5,5,1,3,5,5
3342,Cops,4,2,3,4,3,2,2,4,3,1,5,4,5,5,3,4,2,3,5,5
3342,The Apprentice: Los Angeles,3,3,3,2,2,3,2,4,3,1,3,3,5,3,5,1,1,5,3,3
3344,Law and Order: Criminal Intent,4,4,5,4,4,4,4,1,1,3,5,1,3,5,4,4,4,1,4,4
3344,CSI: Crime Scene Investigation,3,2,2,3,3,2,2,1,3,3,3,1,4,4,3,4,3,2,4,4
3344,Grey's Anatomy,4,3,3,4,4,3,3,3,3,3,2,3,3,4,4,4,4,1,4,3
3347,Dancing with the Stars,4,4,3,4,4,3,3,2,3,3,3,2,3,4,2,4,3,2,4,4
3347,CSI: Crime Scene Investigation,4,4,4,5,4,3,4,2,2,3,5,2,3,5,3,5,4,2,4,5
3347,Grey's Anatomy,4,4,3,4,4,4,3,2,2,3,3,2,3,4,2,4,4,2,4,4
3349,Top Chef,5,4,3,4,5,2,4,1,1,3,3,1,2,5,1,4,4,1,3,4
3349,Lisa Williams: Life Among the Dead,4,4,4,4,5,4,1,2,3,3,3,1,3,4,1,3,4,1,3,2
3349,American Chopper,4,4,3,4,4,2,2,1,1,2,1,1,1,4,5,5,2,1,5,4
3349,Smallville,5,3,2,4,5,4,4,1,1,4,2,1,3,3,1,5,5,1,3,3
3349,Shark,5,3,3,4,4,4,2,1,1,4,3,1,1,5,2,3,4,1,4,4
3351,Iron Chef America,3,4,4,4,4,3,4,1,2,2,4,2,3,4,4,3,2,2,4,3
3351,Project Runway,4,4,4,4,4,4,4,1,2,4,4,1,3,5,2,4,3,1,2,2
3351,What Not to Wear,3,3,3,4,4,2,3,2,3,1,2,2,3,3,3,3,3,2,3,4
3351,Monk,4,3,4,4,4,3,4,2,2,3,4,3,2,4,3,4,3,2,3,4
3351,Ugly Betty,2,3,3,2,5,2,2,4,3,1,2,2,3,4,4,3,2,3,4,2
3353,Trading Spaces: All Stars,4,3,3,4,4,4,3,1,3,4,3,3,3,4,3,4,4,3,3,4
3353,Real World XVIII Denver Launch,5,5,5,5,5,5,5,1,1,5,3,1,3,5,5,5,5,1,5,5
3353,American Chopper,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3353,Smallville,5,5,5,5,5,5,5,1,1,5,5,1,3,5,1,5,5,1,5,5
3353,The Unit,5,5,5,5,5,5,5,1,1,5,5,1,3,5,5,5,5,1,5,5
3354,American Chopper,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,3,5,3,2,2
3354,Veronica Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3354,Cops,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3354,The Unit,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,2,3,3
3355,Trading Spaces: All Stars,3,4,5,4,4,4,3,2,2,4,4,2,4,3,4,4,4,3,3,2
3355,What Not to Wear,4,4,4,4,4,5,4,3,2,4,5,2,3,5,4,4,5,2,3,4
3355,Monk,5,4,4,4,4,3,4,2,1,3,4,2,4,5,3,3,4,3,4,3
3355,America's Next Top Model,3,5,3,3,4,3,1,3,4,3,3,2,2,4,4,4,3,3,3,4
3356,Top Chef,3,1,2,3,3,2,1,1,2,2,4,1,2,4,1,4,3,2,1,2
3356,Iron Chef America,1,1,1,2,4,1,1,1,3,2,4,3,2,4,2,4,2,2,3,1
3356,Trading Spaces: All Stars,3,1,3,3,3,1,1,1,2,2,2,1,2,4,1,4,4,2,1,1
3356,Project Runway,3,1,2,3,4,1,1,3,3,1,3,1,5,4,5,4,1,4,4,1
3356,My Super Sweet 16,4,2,2,3,4,1,1,1,2,4,2,2,3,4,3,4,3,2,4,2
3357,Monk,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,4,3,3,3
3358,Veronica Mars,4,3,3,4,4,3,3,2,3,4,2,3,2,4,1,4,4,2,4,4
3358,Law and Order: Criminal Intent,3,2,2,3,3,2,2,2,2,4,3,3,3,4,2,4,4,2,4,4
3358,Two and a Half Men,4,4,4,4,1,3,3,1,3,3,4,1,3,5,1,4,4,1,2,2
3358,Lost,3,3,3,3,3,2,2,2,2,4,3,2,3,4,2,4,3,2,4,4
3358,Dancing with the Stars,4,3,4,4,4,4,4,1,1,4,5,1,4,5,1,4,3,1,2,3
3358,CSI: Crime Scene Investigation,5,3,2,5,4,3,2,4,3,4,2,5,2,4,5,5,3,4,5,4
3359,Top Chef,5,4,5,5,4,4,4,2,1,4,3,1,3,5,1,5,5,1,3,3
3359,Trading Spaces: All Stars,5,5,4,5,4,3,4,1,1,4,3,1,4,5,1,5,5,1,3,3
3359,Project Runway,4,3,3,3,4,3,1,4,3,1,4,1,5,4,1,4,3,2,2,1
3359,My Super Sweet 16,4,3,4,3,4,3,4,4,3,3,3,1,5,3,1,3,5,3,1,2
3359,What Not to Wear,4,3,3,2,5,2,3,4,2,2,4,1,5,4,5,4,4,4,1,1
3360,The Apprentice: Los Angeles,4,3,4,4,4,3,3,2,3,2,4,2,4,4,5,3,1,2,2,2
3360,Two and a Half Men,4,4,4,4,5,3,3,2,2,2,4,2,2,4,5,4,3,1,4,4
3361,Trading Spaces: All Stars,3,4,1,4,4,3,1,1,1,4,1,1,1,5,4,4,4,1,5,4
3361,American Chopper,5,5,3,5,5,3,3,2,1,4,5,1,1,5,4,5,5,1,4,4
3361,Law and Order: Criminal Intent,5,4,5,5,4,3,5,1,1,5,5,1,4,5,5,5,4,1,5,2
3361,Two and a Half Men,4,4,2,4,4,3,2,1,3,3,1,3,2,4,4,3,4,1,5,5
3361,Dancing with the Stars,4,4,4,3,4,4,2,4,3,1,4,2,4,4,2,5,5,1,3,1
3361,CSI: Crime Scene Investigation,4,4,4,5,4,5,2,2,3,3,4,1,4,5,1,5,4,1,2,1
3362,Top Chef,5,5,5,4,3,4,4,1,1,4,5,1,3,5,1,5,5,1,3,1
3362,Trading Spaces: All Stars,4,4,4,4,3,5,3,1,1,5,3,1,3,5,1,5,5,1,3,1
3362,What Not to Wear,4,4,2,3,4,3,2,1,1,3,2,1,4,5,1,5,5,1,3,4
3362,American Chopper,4,4,4,4,3,4,2,2,2,4,5,1,1,5,1,5,5,1,4,2
3362,Smallville,4,4,4,4,3,4,2,1,1,3,3,1,2,5,1,5,5,1,3,3
3364,The Unit,5,4,4,5,5,4,4,3,3,4,3,2,2,5,3,5,4,1,5,5
3364,CSI: Crime Scene Investigation,4,4,4,4,4,4,3,3,3,4,4,3,3,4,3,4,4,2,4,4
3365,Iron Chef America,4,3,3,5,5,3,3,1,3,3,3,1,2,4,2,3,4,2,4,4
3365,Law and Order: Criminal Intent,4,3,3,3,5,4,3,3,3,3,4,1,2,3,1,3,4,2,2,2
3365,The Apprentice: Los Angeles,5,4,3,5,5,4,1,1,2,4,3,1,1,4,1,4,5,1,4,4
3365,Ugly Betty,5,4,3,4,5,4,3,1,2,4,4,1,1,5,1,5,5,1,4,4
3369,Law and Order: Criminal Intent,3,4,3,4,3,4,2,2,3,2,2,4,4,4,1,2,3,2,4,4
3369,Ugly Betty,3,3,4,3,4,3,4,2,3,3,2,1,2,4,1,3,4,2,2,1
3369,Dancing with the Stars,4,4,4,4,4,4,4,3,1,3,4,2,3,4,1,5,3,2,4,4
3369,CSI: Crime Scene Investigation,4,3,2,4,4,4,2,3,2,2,2,3,3,4,1,4,3,2,4,4
3369,Grey's Anatomy,4,4,4,4,4,4,4,3,3,3,4,4,2,5,1,5,4,2,4,4
3370,Las Vegas,2,2,2,2,2,1,2,1,1,2,4,1,1,4,2,3,4,1,2,2
3370,America's Next Top Model,3,2,2,3,3,1,1,1,1,1,3,1,1,4,4,3,2,1,4,4
3370,Dancing with the Stars,2,2,2,2,2,1,1,1,1,1,3,1,1,3,3,3,3,1,3,3
3372,Ugly Betty,4,3,3,3,4,3,3,2,3,3,3,2,3,4,4,4,3,2,3,2
3372,Two and a Half Men,4,3,4,4,4,3,3,2,2,3,5,2,2,4,3,4,3,2,2,2
3374,Trading Spaces: All Stars,4,3,3,4,4,2,1,1,1,2,3,1,2,4,2,5,4,2,3,4
3374,My Super Sweet 16,2,1,1,1,4,1,1,5,5,1,1,4,5,1,5,3,1,4,5,2
3374,What Not to Wear,3,1,1,1,2,1,1,5,5,1,2,4,5,3,5,3,2,5,4,2
3374,Real World XVIII Denver Launch,4,3,3,4,4,4,4,3,3,3,4,3,3,4,3,4,4,3,3,4
3374,CSI: Crime Scene Investigation,5,4,2,4,4,2,2,2,3,4,3,3,4,4,3,3,4,1,4,4
3377,Top Chef,4,4,4,4,4,4,4,1,5,4,5,1,4,4,4,4,4,1,4,4
3377,Iron Chef America,5,5,5,5,5,5,5,1,5,5,5,1,5,5,2,5,5,1,2,2
3377,Trading Spaces: All Stars,5,5,5,5,5,5,3,1,5,5,5,1,5,5,3,5,5,1,4,5
3377,Friday Night Lights,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,5,5
3377,Dancing with the Stars,4,4,4,4,4,4,4,2,4,5,5,1,5,5,5,5,5,1,5,5
3380,Friday Night Lights,4,4,4,4,4,4,4,1,1,4,3,1,3,5,2,5,4,1,4,4
3380,Las Vegas,4,4,4,4,4,4,4,1,1,5,3,1,2,3,1,5,5,2,2,3
3380,Law and Order: Criminal Intent,4,5,4,4,4,4,5,1,1,2,4,2,4,5,5,3,2,2,3,4
3380,The Apprentice: Los Angeles,5,4,5,5,4,5,5,2,2,5,4,1,3,5,1,5,4,1,4,5
3380,The Biggest Loser,4,5,4,5,4,4,5,1,1,3,3,2,3,5,4,5,3,2,5,4
3380,Grey's Anatomy,5,4,4,5,4,4,5,1,1,4,4,2,4,5,4,4,3,1,5,4
3383,Trading Spaces: All Stars,4,3,4,4,4,4,3,1,4,4,4,1,1,4,1,4,4,1,3,4
3383,Real World XVIII Denver Launch,4,3,3,4,4,3,3,1,4,3,3,3,2,4,5,4,2,1,4,4
3383,American Chopper,5,4,4,5,5,5,3,1,1,5,4,1,1,5,1,5,5,1,4,4
3383,Lost,4,3,4,4,4,3,3,1,3,4,5,1,4,5,1,5,5,1,4,4
3383,Dancing with the Stars,5,4,3,5,5,3,3,2,3,3,3,3,1,5,5,5,1,1,5,5
3386,American Chopper,4,4,4,4,4,3,3,1,1,3,5,1,2,5,2,5,3,1,3,2
3386,Monk,3,3,3,3,3,3,3,4,4,2,4,4,3,3,1,2,2,3,2,1
3386,Law and Order: Criminal Intent,4,4,4,4,4,4,4,1,1,4,5,2,1,5,1,5,4,1,4,5
3386,The Apprentice: Los Angeles,5,4,4,5,5,3,3,1,1,2,2,2,4,4,4,5,3,2,3,3
3386,Lost,5,5,5,5,5,4,4,1,1,2,2,3,1,5,5,4,3,1,4,5
3387,Top Chef,3,4,5,5,4,4,3,3,3,2,4,1,1,5,1,5,4,1,5,5
3387,Iron Chef America,4,2,4,4,5,2,3,5,3,1,4,1,3,5,3,5,2,2,2,3
3387,Trading Spaces: All Stars,5,5,5,5,5,5,5,1,1,4,4,1,1,5,1,5,5,1,5,5
3387,Project Runway,5,5,5,5,5,4,4,1,1,4,4,1,1,5,1,5,5,1,5,5
3387,My Super Sweet 16,5,5,5,5,5,5,5,1,1,5,5,1,1,5,1,5,5,1,5,5
3388,Top Chef,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1
3388,Iron Chef America,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1
3388,Trading Spaces: All Stars,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1
3388,Project Runway,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1
3390,Top Chef,4,4,3,4,3,1,1,1,1,3,3,2,2,5,4,5,3,1,4,4
3390,Real World XVIII Denver Launch,3,3,4,4,4,1,2,1,2,3,4,2,1,5,1,5,3,1,4,5
3390,America's Next Top Model,2,4,3,3,3,2,1,4,2,4,5,1,2,5,1,4,4,3,1,1
3390,Lost,5,5,4,4,4,3,2,3,2,3,2,4,1,5,3,5,2,1,4,5
3390,Heroes,3,2,3,4,4,4,1,2,1,4,2,1,2,4,1,3,4,1,2,2
3395,Ugly Betty,3,3,4,4,3,3,3,2,2,3,4,3,3,4,4,4,2,2,3,3
3395,Two and a Half Men,3,3,3,3,2,2,3,3,2,2,2,1,2,3,2,2,3,3,2,1
3395,Dancing with the Stars,4,3,3,4,4,3,3,3,2,2,3,3,2,3,2,4,3,2,4,4
3397,Monk,5,5,4,5,4,3,4,1,1,3,4,2,2,5,1,5,3,1,5,5
3397,Veronica Mars,5,5,3,5,4,3,3,2,2,2,3,3,3,4,1,4,4,2,5,4
3397,Smallville,5,4,5,5,4,3,4,1,1,4,5,2,1,5,1,5,3,1,4,4
3397,Las Vegas,5,3,3,5,4,3,2,2,1,3,3,2,2,4,1,4,4,2,5,4
3397,Law and Order: Criminal Intent,5,4,4,5,4,3,3,1,1,3,3,1,2,4,1,4,3,1,5,4
3397,Shark,4,4,4,5,5,3,3,1,1,2,3,2,2,5,2,5,2,1,4,5
3398,Law and Order: Criminal Intent,5,4,3,5,5,3,3,2,1,1,2,1,2,5,1,5,4,1,4,3
3398,Shark,4,3,3,4,4,3,2,1,2,3,4,2,2,4,2,4,4,2,4,3
3398,Ugly Betty,3,3,3,3,3,3,3,3,3,3,4,3,2,4,2,4,4,2,2,2
3398,Two and a Half Men,4,4,4,4,3,3,3,2,2,3,5,3,3,5,2,4,2,1,2,2
3398,Dancing with the Stars,4,4,3,4,4,4,2,3,2,3,3,2,3,4,2,4,3,2,3,2
3398,CSI: Crime Scene Investigation,4,2,2,4,4,3,3,3,1,2,2,3,2,2,2,4,3,1,3,3
3399,Trading Spaces: All Stars,5,4,4,5,4,5,3,2,1,4,4,1,3,5,1,3,3,1,2,2
3399,Monk,3,2,4,5,1,1,3,2,5,3,5,2,4,5,5,5,3,1,3,4
3399,Ugly Betty,5,5,5,5,5,5,5,1,1,5,4,2,3,5,2,3,4,1,5,4
3399,Dancing with the Stars,5,4,4,4,3,4,3,2,3,5,5,3,3,5,3,5,2,1,4,3
3399,Grey's Anatomy,5,5,5,5,4,5,1,1,1,2,3,1,1,5,1,5,3,1,4,4
3400,What Not to Wear,3,2,2,2,3,4,3,2,3,2,3,2,3,4,1,3,4,2,2,3
3401,Living with Ed,2,2,3,3,2,2,2,3,2,1,4,2,3,4,3,4,2,3,4,2
3401,Iron Chef America,5,5,4,5,4,3,3,4,3,3,5,3,3,5,3,5,4,1,5,5
3401,Trading Spaces: All Stars,5,4,5,5,5,5,4,4,4,3,5,2,3,5,2,5,5,2,5,5
3401,What Not to Wear,4,4,4,4,4,4,3,3,3,4,5,3,4,5,3,5,4,3,3,3
3401,American Chopper,3,3,3,4,5,3,3,3,3,3,5,3,3,4,3,5,4,3,3,3
3401,America's Next Top Model,5,4,4,5,5,5,4,2,3,5,5,2,4,5,2,5,5,2,5,3
3403,Monk,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3403,Veronica Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3403,Law and Order: Criminal Intent,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3403,Lost,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3403,Dancing with the Stars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3403,CSI: Crime Scene Investigation,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3404,Real World XVIII Denver Launch,4,4,4,4,4,4,3,4,3,4,4,3,4,3,1,3,4,2,4,4
3404,Lost,4,4,2,4,5,2,2,2,2,2,4,3,2,4,5,5,3,2,5,5
3406,What Not to Wear,5,3,5,5,5,5,5,1,1,3,3,1,3,5,3,5,5,1,5,5
3406,Monk,5,5,5,5,5,5,5,1,1,5,5,1,3,5,5,5,5,1,5,5
3406,Law and Order: Criminal Intent,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,5
3406,Ugly Betty,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,5
3406,Dancing with the Stars,3,3,3,3,3,3,3,1,5,5,3,1,3,5,5,5,5,1,5,5
3406,CSI: Crime Scene Investigation,3,3,3,3,3,3,3,1,1,5,5,1,5,5,5,5,5,1,5,5
3409,Lisa Williams: Life Among the Dead,4,4,4,4,3,4,4,1,1,3,5,1,1,5,3,3,3,1,5,5
3409,Law and Order: Criminal Intent,5,5,5,5,5,5,5,1,2,2,3,1,1,5,1,1,5,1,4,5
3409,Bones,5,5,1,5,5,5,5,2,2,1,1,4,1,5,5,1,1,1,5,5
3409,Lost,5,5,5,5,5,5,5,1,2,1,5,1,1,5,1,1,5,1,1,4
3409,Heroes,5,5,5,5,5,5,5,1,1,3,3,1,1,5,1,1,5,1,5,5
3411,Project Runway,5,4,3,5,5,3,3,1,1,5,1,1,2,5,1,4,5,1,5,5
3411,Monk,3,3,2,2,1,2,2,2,2,2,4,2,2,4,2,2,1,1,5,1
3411,Veronica Mars,4,3,3,4,4,1,3,1,1,3,4,1,2,5,5,5,3,1,5,5
3411,Smallville,4,4,3,4,4,4,3,2,2,3,4,1,3,5,5,4,3,1,4,4
3411,Law and Order: Criminal Intent,3,3,3,4,3,3,3,1,3,3,4,1,3,4,3,2,3,1,4,4
3413,Project Runway,3,4,3,4,4,3,2,2,3,2,3,2,2,4,2,4,3,1,4,3
3413,My Super Sweet 16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3413,Law and Order: Criminal Intent,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3413,CSI: Crime Scene Investigation,5,5,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3
3413,Heroes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3415,What Not to Wear,3,3,5,4,5,3,3,1,2,4,4,2,3,4,2,5,4,2,4,4
3415,Monk,3,4,4,4,3,3,3,3,3,3,3,3,3,4,2,4,3,2,3,2
3415,Law and Order: Criminal Intent,3,3,3,3,3,3,4,2,4,3,3,1,5,3,1,4,5,2,1,1
3415,Ugly Betty,4,5,4,5,4,4,5,1,1,4,5,1,3,5,3,5,4,1,4,4
3415,Lost,4,4,4,4,4,4,3,2,3,4,2,5,1,4,5,5,2,2,5,5
3416,Law and Order: Criminal Intent,4,4,3,4,4,3,3,1,1,4,4,1,3,4,1,4,4,1,5,3
3416,Ugly Betty,4,3,3,5,5,4,3,1,1,4,3,3,1,5,4,4,3,1,3,5
3416,Lost,4,3,3,4,5,3,3,1,1,3,3,3,1,5,1,4,5,1,4,5
3416,CSI: Crime Scene Investigation,3,1,1,3,3,1,1,1,1,1,1,4,3,3,5,4,1,3,2,4
3416,Heroes,4,4,4,4,4,4,4,1,1,4,5,1,1,5,1,5,5,1,3,2
3416,Grey's Anatomy,5,3,3,5,5,4,3,1,1,4,3,1,1,5,1,5,5,1,5,5
3419,Top Chef,5,5,5,5,5,5,5,1,3,5,3,1,5,5,5,5,5,1,5,5
3419,Iron Chef America,5,5,3,5,5,5,5,1,3,5,3,1,4,5,4,5,5,1,3,4
3419,Smallville,5,5,3,5,5,5,5,1,5,5,2,2,5,5,5,5,5,1,5,5
3419,Bones,5,5,3,5,5,5,5,1,5,5,3,1,5,5,4,5,5,1,4,5
3419,CSI: Crime Scene Investigation,5,3,3,5,5,5,4,1,5,5,3,2,5,4,2,5,4,1,5,5
3421,Top Chef,3,3,3,3,4,2,3,3,2,3,4,2,3,4,3,4,3,2,3,3
3421,Project Runway,5,5,4,5,5,4,4,1,1,3,3,1,5,4,5,5,3,1,4,4
